Selección;Trabajo;Desc. Actuación;Desc. Estado HIPPO Trabajo;Contador de plazo legal;Número de Reclamaciones;Cod. Base/Centro;Actuación;Etiquetas EC;F.I. Ejecucion Trabajo;F.F. Ejecucion Trabajo;SGT Nombre Supervisor;Último Comentario;Desc. Plazo Legal Ejec. (C);Estado ATOM;Inst.Particular FECHAS;Inst.Particular Fechas DEFECTOS;Contenido Obra;Desc. Base/Centro;Desc. Estado SSNN Actuación;Desc. Estado HIPPO Actuación;Empresa Colaboradora;Desc. Estado SSNN Trabajo;F.I. Ejecucion Actuación;F.F. Ejecucion Actuación;Imp. Mat. Cont. Incurr. Trabajo (C);Imp. Mat. Cont. Compr. Trabajo (C);Imp. Mat. Cont. Prev. Cierre Trabajo (C);Imp. Mat. Emp. Incurr. Trabajo (C);Imp. Mat. Emp. Compr. Trabajo (C);Imp. Mat. Emp. Prev. Cierre Trabajo (C);Imp. MO Cont. Incurr. Trabajo (C);Imp. MO Cont. Compr. Trabajo (C);Imp. MO Cont. Prev. Cierre Trabajo (C);Imp. Incurr. Trabajo (C);Imp. Compr. Trabajo (C);Imp. Prev. Cierre Trabajo (C);Inst. Sup. CT (Act);Inst. Sup. SUB (Act);Inst. Sup. LMT (Act);Inst. Sup. LAT (Act);SGM Procedencia;SGM Nivel 1;SGM Nivel 2;SGM Nivel 3;SGM Responsable;SGM Solicitante;SGM Tipo Adjudicación;Municipio;SGT Desc. Tipo Adjudicacion;SGT Nombre Tipo Obra;SGT Prov. servicio SI/NO (C);SGT Plazo Legal Ejec.;SGT F. Cobro;SGT F. PS;SGT F. Replan.;SGT F. RTE;SGT F. Alta;SGT F. Pres.;SGT F. Adjudicacion;SGM Obs. trabajo;SGM Imp. OT/ES;Empresa colaboradora OT;Brigada;F.I. Real Ejecución Trabajo;F.F. Real Ejecución Trabajo;Grupo Gestion;Marca Exportación;Desc. Trabajo;F. Límite Lote;Última aparición Trabajo;F.F Tram Ejecución;TR7;Observaciones;Material Campañas;Fecha límite legal ejecución;Incurr. Actuación Ej N (C);PdC Actuación Ej N;SGM H-H Trabajo Normal Prev.;SGM Imp. Solicitud;Fase Actuación;Fecha Ejecutable;Fecha Última Entrada;User Id Última Entrada;Fecha Última Planificación;Causa exclus. última PLA;Número de Comentarios;Cod. Pedido Concertado;Fecha Primer Cierre Prog.;Fecha Último Cierre Prog.;Prioridad UFD;Intensidad Supervision;Material Singular;Gasto/Inv. (C);Causa de Desprogramación;Imp. Actuación (C);Imp. MO Actuación (C);Responsable (C);Criterio de asignación;Obra civil;Agendado Por;Exclusiones REPLA; ORG. Inst. Particular Fecha;TIPO Inst.Particular DEFECTOS;Zona Delegación;Delegación;Fecha Alta;Próxima caducidad de trámite;Trámite Caducado;nº programaciones;Fecha Última Ejecutabilidad;Nº Reportes;Nº Reportes CSS;Nº Reportes ANOM;NDO Formal;MTTO Correctivo Urgente;Sistema Origen;GDA Cod. Solicitud;GDA Tipo Actuación;GDA Clase Actividad;GDA Estado Solicitud;GDA Tipo Instalación;GDA Nivel Tensión;Tipo red (C);Nº de STOPs;Fecha Último STOP;Expediente Digital;Causa Reagendado Trabajo;Coeficiente TTA;Agrupación TERed;Coordinador SyS;F. F. Log Ejecución;Bloqueado por Migración;Agrupadora;Código de Expediente Inicial;Motivo de Cancelación;Ejecutabilidad Parcial;Provincia;Distrito;Nº Trabajos Ejec. Parcial;Incurrido Ej N Trabajo;PdC Ej N Trabajo;Razon Revisa;Estado Interno PLA;Alerta Trabajo;Estado Propuesto OT;Ejecutable
FALSE;918224010417.1;P.S.: CANTERAS DE TILLY, 21 MADRID;PEND.INST.PART;0;2;9182;9,18224E+11;;08/11/2024;21/11/2024;;;Necesidad de ampliar la red BT.;;;28/02/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;08/11/2024;21/11/2024;0,00 €;671,42 €;671,42 €;0,00 €;1.381,26 €;1.381,26 €;0,00 €;11.243,92 €;11.243,92 €;0,00 €;13.296,60 €;13.296,60 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;28/02/2024;;;;28/02/2024;28/02/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: CANTERAS DE TILLY, 21 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;INGENIERÍA;;28/02/2024;;16/03/2024;;0;;;;ALTA;5;FALSE;I;;13.296,60 €;11.243,92 €;;TTD;FALSE;;;;OR;CEN;MADRID                                            ;28/02/2024;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;13296,6;;;;;FALSE
FALSE;918223010127.1;P.S.: MEDITERRANEO, 0 MADRID;PEND.INST.PART;0;5;9182;9,18223E+11;;22/08/2024;23/08/2024;;;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;RETROCEDIDO;;29/02/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;22/08/2024;23/08/2024;0,00 €;900,88 €;900,88 €;0,00 €;561,56 €;561,56 €;0,00 €;1.969,00 €;1.969,00 €;0,00 €;3.431,44 €;3.431,44 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;80;29/02/2024;;;;29/02/2024;29/02/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: MEDITERRANEO, 0 MADRID-1;;12/04/2024;;1;;FALSE;;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;29/02/2024;;02/03/2024;;0;5622007494;;;ALTA;5;FALSE;I;;3.431,44 €;1.969,00 €;Maria Martin Benito;TTD;FALSE;;;;OR;CEN;MADRID                                            ;22/08/2023;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/09/2023;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;3431,44;;;;;FALSE
FALSE;918223050226.1;P.S.: POZO DEL TIO RAIMUNDO, 24 MADRID;EJECUTABLE;4;3;9182;9,18223E+11;;26/04/2024;02/05/2024;;;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;;15/02/2024;29/02/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;26/04/2024;02/05/2024;0,00 €;33,41 €;33,41 €;0,00 €;1.515,98 €;1.515,98 €;0,00 €;3.985,80 €;3.985,80 €;0,00 €;5.535,19 €;5.535,19 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;80;29/02/2024;;;;29/02/2024;29/02/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: POZO DEL TIO RAIMUNDO, 24 MADRID-1;;12/04/2024;;1;;FALSE;26/06/2024;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;07/04/2024;29/02/2024;;01/03/2024;;0;;;;ALTA;5;FALSE;I;;5.535,19 €;3.985,80 €;;TTD;FALSE;logistica;;PZE;OR;CEN;MADRID                                            ;27/01/2024;05/10/2024;;;07/04/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;5535,19;;;;;TRUE
FALSE;918224010283.1;P.S.: RETAMA, 2 MADRID;NO PROGRAMABLE;0;1;9182;9,18224E+11;;04/07/2024;23/07/2024;;;Necesidad de ampliar la red BT.;;13/03/2024;29/02/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;04/07/2024;23/07/2024;0,00 €;520,20 €;520,20 €;0,00 €;2.275,60 €;2.275,60 €;0,00 €;15.812,62 €;15.812,62 €;0,00 €;18.608,42 €;18.608,42 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;29/02/2024;;;;29/02/2024;29/02/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: RETAMA, 2 MADRID-1;;12/04/2024;;0;;FALSE;13/04/2024;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;29/02/2024;;13/03/2024;;0;;;;ALTA;5;FALSE;I;;18.608,42 €;15.812,62 €;;TTD;FALSE;;;PZE;OR;CEN;MADRID                                            ;29/02/2024;;;;14/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;18608,42;;;;;FALSE
FALSE;918224010321.1;RET.: CATALINA SUAREZ, 13 MADRID;PROGRAMADO;0;;9182;9,18224E+11;CERRAR EN PROGRAMACIÓN;05/04/2024;17/04/2024;CENTRO DE TELEGESTIO;18/03/24 Pte de replanteo en campo;;PENDIENTE CONTRATA: GEOPORTAL;26/03/2024;;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;05/04/2024;17/04/2024;0,00 €;112,20 €;112,20 €;0,00 €;45,88 €;45,88 €;0,00 €;724,45 €;724,45 €;0,00 €;882,53 €;882,53 €;;;;;;;;;;;;MADRID;CONCERTADO;MODIFICACION DE INSTALACI;SI;0;29/02/2024;;19/03/2024;;29/02/2024;29/02/2024;19/03/2024;;;EIFFAGE;;;;GG1;TRUE;RET.: CATALINA SUAREZ, 13 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;17/03/2024;29/02/2024;;03/03/2024;;1;5624000070;18/03/2024;18/03/2024;BAJA;3;FALSE;I;;882,53 €;724,45 €;Oscar Perez Santas;TGA;FALSE;UserPla;;PZE;;CEN;MADRID                                            ;29/02/2024;15/09/2024;;1;17/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;DESPLAZAMIENTOS DE RED ELECTRICIDAD;;;FALSE;MADRID;RETIRO;;0;882,53;;;;;TRUE
FALSE;918224020152.1;P.S.: CERRO MILANO, 571 MADRID;REPROGRAMADO;7;;9182;9,18224E+11;LICENCIA RETIRADA;09/04/2024;04/05/2024;CENTRO DE TELEGESTIO;09/04/24 Licencia retirada, ejecutar;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;03/04/2024;29/02/2024;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;09/04/2024;04/05/2024;0,00 €;93,21 €;93,21 €;0,00 €;14,36 €;14,36 €;0,00 €;515,99 €;515,99 €;0,00 €;623,55 €;623,55 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;29/02/2024;;08/04/2024;;29/02/2024;29/02/2024;08/04/2024;;;EIFFAGE;;;;GG1;TRUE;P.S.: CERRO MILANO, 571 MADRID-1;;12/04/2024;;0;;FALSE;03/05/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;10/03/2024;08/04/2024;3150;03/03/2024;;2;5624000070;04/04/2024;08/04/2024;ALTA;3;FALSE;I;Necesidad nuevo TERed (avería no finalizada en semana en curso);623,55 €;515,99 €;Roberto José Tarifa Tamajon;TGA;FALSE;90088728;;PZE;OR;CEN;MADRID                                            ;29/02/2024;08/09/2024;;2;03/04/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;623,55;;;;;TRUE
FALSE;918223020669.1;P.S.: TELLEZ, 30 MADRID;PEND.INST.PART;0;6;9182;9,18223E+11;;16/11/2024;26/11/2024;;;Necesidad de ampliar la red BT.;;;01/03/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;16/11/2024;26/11/2024;0,00 €;303,83 €;303,83 €;0,00 €;1.721,94 €;1.721,94 €;0,00 €;9.152,89 €;9.152,89 €;0,00 €;11.178,66 €;11.178,66 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;01/03/2024;;;;01/03/2024;01/03/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: TELLEZ, 30 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;INGENIERÍA;;01/03/2024;;16/03/2024;;0;;;;ALTA;5;FALSE;I;;11.178,66 €;9.152,89 €;;TTD;FALSE;;;;OR;CEN;MADRID                                            ;28/04/2023;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;RETIRO;;0;11178,66;;;;;FALSE
FALSE;918222110170.9;P.S.: JUAN CARREÑO DE MIRANDA, 1 MADRID;EJECUTADO;0;6;9182;9,18222E+11;EJECUTADO.;06/03/2024;13/03/2024;GOMEZ-CARREÑO MARTIN MIGUEL AN;EJECUTADO;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: REFORMADO/RTE;19/01/2024;28/02/2023;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;09/02/2024;29/03/2024;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;42,31 €;42,31 €;0,00 €;42,31 €;42,31 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;04/03/2024;;04/03/2024;;28/02/2023;28/02/2023;04/03/2024;;;EIFFAGE;;06/03/2024;13/03/2024;GG1;FALSE;P.S.: JUAN CARREÑO DE MIRANDA, 1 MA-9;;12/04/2024;;1;;FALSE;12/04/2024;0,00 €;0,00 €;;0,00 €;EJECUTADO;19/03/2023;;;02/11/2023;ET-AM;1;5623004415;05/03/2024;13/03/2024;ALTA;5;FALSE;I;;890,32 €;799,30 €;GOMEZ-CARREÑO MARTIN MIGUEL AN;TGA;FALSE;;ET-AM;CPP;OR;CEN;MADRID                                            ;04/03/2024;26/07/2024;SI;1;27/01/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;10/03/2024;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;42,31;;;;;TRUE
FALSE;918223100144.1;P.S.: SOUTELO DE MONTES, 7 MADRID;PEND.INST.PART;0;8;9182;9,18223E+11;;28/08/2024;29/08/2024;;;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;;;04/03/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;28/08/2024;29/08/2024;0,00 €;0,00 €;0,00 €;0,00 €;620,45 €;620,45 €;0,00 €;1.575,04 €;1.575,04 €;0,00 €;2.195,49 €;2.195,49 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;80;04/03/2024;;;;04/03/2024;04/03/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: SOUTELO DE MONTES, 7 MADRID-1;;12/04/2024;;1;;FALSE;;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;04/03/2024;;14/03/2024;;0;;;;ALTA;5;FALSE;I;;2.195,49 €;1.575,04 €;;TCS;FALSE;;;;OR;CEN;MADRID                                            ;04/03/2024;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;2195,49;;;;;FALSE
FALSE;918223120106.1;P.S.: CEUSTA SANT VICENTE, 38 MADRID;PEND.INST.PART;0;1;9182;9,18223E+11;;08/11/2024;22/11/2024;;;Necesidad de ampliar la red BT.;;;04/03/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;08/11/2024;22/11/2024;0,00 €;450,98 €;450,98 €;0,00 €;2.315,02 €;2.315,02 €;0,00 €;12.813,73 €;12.813,73 €;0,00 €;15.579,73 €;15.579,73 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;04/03/2024;;;;04/03/2024;04/03/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: CEUSTA SANT VICENTE, 38 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;INGENIERÍA;;04/03/2024;;24/03/2024;;0;;;;ALTA;5;FALSE;I;;15.579,73 €;12.813,73 €;;TTD;FALSE;;;;OR;CEN;MADRID                                            ;04/03/2024;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;MONCLOA-ARAVACA;;0;15579,73;;;;;FALSE
FALSE;918224010203.1;P.S.: OROVILLA, 25 MADRID;PEND.INST.PART;0;1;9182;9,18224E+11;;09/07/2024;17/07/2024;;;Necesidad de ampliar la red BT.;;;04/03/2024;;OP MAD CAPITAL SUR;COBRO UNICO;PLANIFICADA;EIFFAGE;PRESUPUESTO ELABORADO;09/07/2024;17/07/2024;0,00 €;99,15 €;99,15 €;0,00 €;0,00 €;0,00 €;0,00 €;392,56 €;392,56 €;0,00 €;491,71 €;491,71 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;04/03/2024;;;;04/03/2024;04/03/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: OROVILLA, 25 MADRID-1;;12/04/2024;;1;;FALSE;;0,00 €;0,00 €;;0,00 €;NO INICIADA;;04/03/2024;;08/03/2024;;0;;;;ALTA;5;FALSE;I;;491,71 €;392,56 €;;TTD;FALSE;;;;OR;CEN;MADRID                                            ;04/03/2024;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;USERA;;0;491,71;;;;;FALSE
FALSE;918224020098.1;P.S.: AMALTEA, 2 MADRID;EJECUTADO;13;1;9182;9,18224E+11;EJECUTADO.;01/04/2024;10/04/2024;CENTRO DE TELEGESTIO;SE SOLICITAN MAS REPORTES, NO SE VEN CONEXIONES NI PEANA TERMINADA;Necesidad de ampliar la red BT.;VALIDACIÓN GEOPORTAL;06/03/2024;04/03/2024;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;01/04/2024;03/05/2024;0,00 €;142,97 €;142,97 €;0,00 €;22,44 €;22,44 €;0,00 €;547,89 €;547,89 €;0,00 €;713,30 €;713,30 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;04/03/2024;;26/03/2024;;04/03/2024;04/03/2024;26/03/2024;;;EIFFAGE;;01/04/2024;10/04/2024;GG1;TRUE;P.S.: AMALTEA, 2 MADRID-1;;12/04/2024;;0;;FALSE;23/04/2024;0,00 €;0,00 €;;0,00 €;EJECUTADO;24/03/2024;27/03/2024;3150;07/03/2024;;6;5624000070;25/03/2024;27/03/2024;ALTA;3;FALSE;I;Necesidad nuevo TERed (avería no finalizada en semana en curso);713,30 €;547,89 €;Francisco Javier De Pablos Cecilia;TGA;FALSE;90088728;ET-AM-MF;PZE;OR;CEN;MADRID                                            ;04/03/2024;29/04/2024;;2;24/03/2024;2;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;713,3;;;;;TRUE
FALSE;918224020299.1;P.S.: PEÑARANDA DE BRACAMONTE, 54 MADRID;PROGRAMADO;2;;9182;9,18224E+11;CERRAR EN PROGRAMACIÓN;13/05/2024;21/06/2024;;11/04/24 Pte de replanteo en campo;Necesidad de ampliar la red BT.;;09/04/2024;05/03/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;13/05/2024;21/06/2024;0,00 €;157,78 €;157,78 €;0,00 €;22,38 €;22,38 €;0,00 €;609,56 €;609,56 €;0,00 €;789,72 €;789,72 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;05/03/2024;;;;05/03/2024;05/03/2024;;;;EIFFAGE;;;;GG1;TRUE;P.S.: PEÑARANDA DE BRACAMONTE, 54 MADRID-1;;12/04/2024;;0;;FALSE;10/05/2024;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;10/03/2024;05/03/2024;;08/03/2024;;1;;11/04/2024;11/04/2024;ALTA;3;FALSE;I;;789,72 €;609,56 €;;TGA;FALSE;90088728;;PZE;OR;CEN;MADRID                                            ;05/03/2024;08/09/2024;;1;10/04/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLA DE VALLECAS;;0;789,72;;;;;TRUE
FALSE;918222110028.1;P.S.: CARMEN, 9470 MADRID;PEND.INST.PART;0;4;9182;9,18222E+11;;28/03/2024;09/04/2024;HERNANDEZ GARDUÑO DANIEL;;Acometida a un solo consumidor con tensión nominal de suministro <= 66kV.;PENDIENTE CONTRATA: GEOPORTAL;;06/03/2024;;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;28/03/2024;09/04/2024;0,00 €;0,00 €;0,00 €;0,00 €;186,00 €;186,00 €;0,00 €;189,96 €;189,96 €;0,00 €;375,96 €;375,96 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;80;06/03/2024;;06/03/2024;;06/03/2024;06/03/2024;06/03/2024;;;EIFFAGE;;;;GG2 CF;FALSE;P.S.: CARMEN, 9470 MADRID-1;;12/04/2024;;0;;FALSE;26/05/2024;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;07/03/2024;;;08/03/2024;;0;5624000070;;;ALTA;;FALSE;I;;375,96 €;189,96 €;HERNANDEZ GARDUÑO DANIEL;;;;NO EXCLUÍDA;;OR;CEN;MADRID                                            ;06/03/2024;;;;07/03/2024;;;;;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;GOMEZ DEL VALLE MARTA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;CENTRO;;0;375,96;;;;;TRUE
FALSE;918224020266.1;P.S.: SIERRA DE LA SOLANA, 3 MADRID;PEND.INST.PART;0;;9182;9,18224E+11;;24/07/2024;01/08/2024;;;Necesidad de ampliar la red BT.;;;06/03/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EN CURSO;EIFFAGE;PRESUPUESTO ELABORADO;24/07/2024;01/08/2024;0,00 €;404,45 €;404,45 €;0,00 €;1.110,41 €;1.110,41 €;0,00 €;8.042,17 €;8.042,17 €;0,00 €;9.557,03 €;9.557,03 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;06/03/2024;;;;06/03/2024;06/03/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: SIERRA DE LA SOLANA, 3 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;TRAMITACIÓN;;06/03/2024;;16/03/2024;;0;;;;BAJA;5;FALSE;I;;9.557,03 €;8.042,17 €;;TGA;FALSE;;;;OR;CEN;MADRID                                            ;06/03/2024;;;;;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;PUENTE DE VALLECAS;;0;9557,03;;;;;FALSE
FALSE;918222050376.1;RET.: UZP0301 VALDECARROS, 18 MADRID;EJECUTABLE;0;;9182;9,18222E+11;;03/05/2024;21/01/2025;;;;;;;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;03/05/2024;21/01/2025;0,00 €;103.162,74 €;103.162,74 €;0,00 €;2.700,00 €;2.700,00 €;0,00 €;217.806,37 €;217.806,37 €;0,00 €;323.669,11 €;323.669,11 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;MODIFICACION DE INSTALACI;SI;0;07/03/2024;;;;07/03/2024;07/03/2024;;;;EIFFAGE;;;;GG2 CF;FALSE;RET.: UZP0301 VALDECARROS, 18 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;12/04/2024;11/04/2024;;12/04/2024;;0;;;;BAJA;;FALSE;I;;323.669,11 €;217.806,37 €;;;;UserPla;;;;CEN;MADRID                                            ;11/04/2024;;;;;;;;;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;;;FALSE;DESPLAZAMIENTOS DE RED ELECTRICIDAD;;;FALSE;MADRID;;;0;323669,11;;;;;TRUE
FALSE;918224010175.1;P.S.: LEONOR GONZALEZ, 1 MADRID;PEND.INST.PART;0;2;9182;9,18224E+11;;12/04/2024;22/04/2024;;;Necesidad de ampliar la red BT.;;;07/03/2024;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;12/04/2024;22/04/2024;0,00 €;123,29 €;123,29 €;0,00 €;49,92 €;49,92 €;0,00 €;610,44 €;610,44 €;0,00 €;783,65 €;783,65 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;07/03/2024;;;;07/03/2024;07/03/2024;;;;EIFFAGE;;;;GG1;FALSE;P.S.: LEONOR GONZALEZ, 1 MADRID-1;;12/04/2024;;0;;FALSE;23/04/2024;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;24/03/2024;07/03/2024;;10/03/2024;;0;;;;ALTA;3;FALSE;I;;783,65 €;610,44 €;;TGA;FALSE;;;;OR;CEN;MADRID                                            ;07/03/2024;22/09/2024;;;24/03/2024;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;PUENTE DE VALLECAS;;0;783,65;;;;;TRUE
